Row ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
1477,19-03-2017,24-03-2017,Standard Class,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,28.91,7,0,13.2986
1478,13-11-2016,17-11-2016,Standard Class,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360,South,Office Supplies,Supplies,52.136,7,0.2,5.8653
1479,19-11-2017,20-11-2017,First Class,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,Technology,Phones,31.968,4,0.2,2.3976
1480,02-12-2016,08-12-2016,Standard Class,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,25.92,4,0,12.4416
1481,02-12-2016,08-12-2016,Standard Class,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,40.46,7,0,19.8254
1482,02-12-2016,08-12-2016,Standard Class,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,33.87,3,0,8.8062
1483,25-08-2017,28-08-2017,Second Class,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Art,9.728,2,0.2,1.7024
1484,25-08-2017,28-08-2017,Second Class,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Paper,3.424,1,0.2,1.07
1485,14-10-2016,18-10-2016,Standard Class,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,177,3,0,30.09
1486,27-11-2014,03-12-2014,Standard Class,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,3.76,2,0,1.316
1487,03-11-2015,07-11-2015,Standard Class,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,1212.848,7,0.2,106.1242
1488,03-11-2015,07-11-2015,Standard Class,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,Technology,Accessories,89.97,3,0,37.7874
1489,03-11-2015,07-11-2015,Standard Class,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,42.6,3,0,16.614
1490,29-11-2014,06-12-2014,Standard Class,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,5.04,2,0.2,1.764
1491,30-04-2017,05-05-2017,Second Class,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,62.96,4,0,28.332
1492,24-11-2017,28-11-2017,Standard Class,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,5.88,1,0,2.8812
1493,24-11-2017,28-11-2017,Standard Class,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,977.292,6,0.1,173.7408
1494,30-10-2017,03-11-2017,Standard Class,Jane Waco,Corporate,United States,Vancouver,Washington,98661,West,Furniture,Furnishings,9.64,2,0,3.6632
1495,17-12-2014,19-12-2014,Second Class,Roy Französisch,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Art,40.05,3,0,11.214
1496,04-09-2017,08-09-2017,Standard Class,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,10.192,7,0.2,3.185
1497,04-09-2017,08-09-2017,Standard Class,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Storage,16.784,1,0.2,-0.2098
1498,04-09-2017,08-09-2017,Standard Class,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,Office Supplies,Art,13.12,5,0.2,3.772
1499,17-10-2016,20-10-2016,First Class,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,18.16,5,0.2,6.583
1500,12-11-2017,18-11-2017,Standard Class,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,16.056,3,0.2,5.8203
1501,12-11-2017,18-11-2017,Standard Class,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Paper,223.056,9,0.2,69.705
1502,12-11-2017,18-11-2017,Standard Class,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Storage,540.048,3,0.2,-47.2542
1503,24-11-2016,01-12-2016,Standard Class,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,Technology,Phones,33.52,2,0.2,3.352
1504,24-11-2016,01-12-2016,Standard Class,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,9.94,2,0,3.0814
1505,01-08-2015,07-08-2015,Standard Class,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Art,6.72,4,0,3.36
1506,01-08-2015,07-08-2015,Standard Class,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,Furniture,Tables,1004.976,6,0.2,-175.8708
1507,24-12-2017,29-12-2017,Standard Class,Andy Reiter,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,17.88,3,0.2,5.5875
1508,17-09-2016,23-09-2016,Standard Class,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,Technology,Machines,396,4,0,190.08
1509,10-12-2017,10-12-2017,Same Day,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104,Central,Office Supplies,Binders,34.5,3,0,15.525
1510,12-09-2017,15-09-2017,First Class,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,8.36,2,0,3.0096
1511,24-06-2017,01-07-2017,Standard Class,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,385.6,8,0,111.824
1512,24-06-2017,01-07-2017,Standard Class,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,Office Supplies,Art,35.82,9,0,11.8206
1513,18-08-2017,22-08-2017,Standard Class,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,200.064,3,0.2,12.504
1514,18-08-2017,22-08-2017,Standard Class,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,21.38,5,0.8,-33.139
1515,18-08-2017,22-08-2017,Standard Class,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,6.744,4,0.8,-11.4648
1516,11-12-2017,17-12-2017,Standard Class,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,63.686,1,0.3,-9.098
1517,10-12-2017,14-12-2017,Second Class,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,Furniture,Tables,1669.6,4,0,116.872
1518,03-02-2014,06-02-2014,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,83.84,2,0.2,27.248
1519,03-02-2014,06-02-2014,Second Class,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,13.272,3,0.2,4.3134
1520,11-02-2017,14-02-2017,Second Class,Victoria Wilson,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,21.336,7,0.2,7.7343
1521,16-04-2017,21-04-2017,Standard Class,Paul Lucas,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,16.52,5,0.2,2.065
1522,06-12-2015,11-12-2015,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,206.112,6,0.2,48.9516
1523,06-12-2015,11-12-2015,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,19.92,5,0.2,6.723
1524,06-12-2015,11-12-2015,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,198.272,8,0.2,61.96
1525,06-12-2015,11-12-2015,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Storage,247.104,6,0.2,-58.6872
1526,06-12-2015,11-12-2015,Standard Class,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Art,86.304,6,0.2,9.7092
1527,22-07-2016,27-07-2016,Standard Class,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,Office Supplies,Art,4.16,2,0.2,0.364
1528,22-07-2016,27-07-2016,Standard Class,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,Furniture,Furnishings,11.648,2,0.2,3.3488
1529,07-11-2015,10-11-2015,Second Class,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Fasteners,26.18,7,0,0.5236
1530,07-11-2015,10-11-2015,Second Class,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,7.3,2,0,3.431
1531,26-03-2015,31-03-2015,Standard Class,Benjamin Venier,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,74.352,3,0.2,23.235
1532,31-08-2017,05-09-2017,Standard Class,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281,West,Office Supplies,Storage,10.744,1,0.2,0.8058
1533,31-08-2017,05-09-2017,Standard Class,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281,West,Office Supplies,Fasteners,8.376,3,0.2,2.7222
1534,04-12-2016,08-12-2016,Standard Class,Ellis Ballard,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,212.88,6,0,0
1535,10-02-2017,14-02-2017,Standard Class,Mike Pelletier,Home Office,United States,Laguna Niguel,California,92677,West,Furniture,Bookcases,203.983,2,0.15,16.7986
1536,29-10-2016,02-11-2016,Standard Class,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,8302,East,Office Supplies,Storage,40.74,3,0,0.4074
1537,29-10-2016,02-11-2016,Standard Class,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,8302,East,Office Supplies,Appliances,11.67,3,0,3.0342
1538,15-09-2017,17-09-2017,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,Technology,Phones,39.99,1,0,11.5971
1539,15-09-2017,17-09-2017,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Art,16.28,2,0,6.512
1540,15-09-2017,17-09-2017,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,Furniture,Bookcases,782.94,3,0,203.5644
1541,15-09-2017,17-09-2017,Second Class,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Binders,242.48,7,0,116.3904
1542,11-03-2014,16-03-2014,Second Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,8.32,5,0.2,2.288
1543,11-03-2014,16-03-2014,Second Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,10.464,6,0.2,1.7004
1544,04-02-2014,08-02-2014,Standard Class,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,82.896,3,0.2,29.0136
1545,04-02-2014,08-02-2014,Standard Class,Deborah Brumfield,Home Office,United States,San Diego,California,92024,West,Office Supplies,Paper,34.24,4,0,16.0928
1546,31-12-2014,04-01-2015,Second Class,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,Furniture,Bookcases,1573.488,7,0.2,196.686
1547,23-11-2015,27-11-2015,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,335.52,4,0.2,117.432
1548,23-11-2015,27-11-2015,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,23.912,2,0.8,-40.6504
1549,23-11-2015,27-11-2015,Standard Class,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,27.056,2,0.2,2.3674
1550,06-07-2014,08-07-2014,First Class,Emily Phan,Consumer,United States,New York City,New York,10011,East,Technology,Copiers,559.992,1,0.2,174.9975
1551,13-11-2017,18-11-2017,Second Class,Maria Etezadi,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,9.324,6,0.8,-24.7086
1552,17-06-2016,22-06-2016,Standard Class,Ivan Gibson,Consumer,United States,San Diego,California,92024,West,Office Supplies,Paper,111.96,2,0,54.8604
1553,03-05-2014,05-05-2014,First Class,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915,Central,Office Supplies,Labels,21.56,7,0,10.3488
1554,16-10-2017,21-10-2017,Standard Class,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475,South,Office Supplies,Binders,124.75,5,0,57.385
1555,06-02-2015,13-02-2015,Standard Class,Victoria Wilson,Corporate,United States,Bellevue,Washington,98006,West,Office Supplies,Art,5.28,3,0,1.5312
1556,04-09-2017,08-09-2017,Standard Class,Aimee Bixby,Consumer,United States,Long Beach,New York,11561,East,Technology,Accessories,91.96,4,0,39.5428
1557,09-05-2016,15-05-2016,Standard Class,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,9.344,1,0.2,3.504
1558,09-05-2016,15-05-2016,Standard Class,Julia West,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,79.36,5,0.2,9.92
1559,16-03-2015,18-03-2015,Second Class,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,Furniture,Tables,171.96,2,0,44.7096
1560,09-04-2016,13-04-2016,Standard Class,Edward Becker,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,35.352,9,0.2,12.8151
1561,04-04-2014,09-04-2014,Standard Class,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Labels,18.9,6,0,9.072
1562,05-09-2017,06-09-2017,First Class,Christopher Schild,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Art,2.78,1,0,0.7228
1563,30-06-2017,30-06-2017,Same Day,Sheri Gordon,Consumer,United States,New York City,New York,10011,East,Furniture,Tables,1044.63,5,0.4,-295.9785
1564,09-11-2015,09-11-2015,Same Day,Charlotte Melton,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,11.352,3,0.2,4.1151
1565,04-03-2014,04-03-2014,Same Day,Clay Ludtke,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,354.9,5,0,17.745
1566,19-03-2015,25-03-2015,Standard Class,Jesus Ocampo,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,453.576,3,0.2,39.6879
1567,29-11-2015,30-11-2015,First Class,Anthony Witt,Consumer,United States,Allen,Texas,75002,Central,Technology,Accessories,21.48,3,0.2,-0.2685
1568,29-11-2015,30-11-2015,First Class,Anthony Witt,Consumer,United States,Allen,Texas,75002,Central,Office Supplies,Binders,8.784,4,0.8,-13.6152
1569,11-06-2017,11-06-2017,Same Day,Dianna Vittorini,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,122.97,3,0,60.2553
1570,26-11-2017,30-11-2017,Standard Class,Adam Hart,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Art,12.84,3,0,3.7236
1571,23-11-2014,25-11-2014,First Class,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,603.92,5,0.2,-67.941
1572,23-11-2014,25-11-2014,First Class,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,21.84,3,0,10.4832
1573,23-11-2014,25-11-2014,First Class,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,Technology,Accessories,29.99,1,0,6.2979
1574,23-11-2014,25-11-2014,First Class,Sanjit Chand,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,381.44,2,0.2,23.84
1575,15-12-2014,18-12-2014,First Class,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,Technology,Phones,40.68,3,0.2,-9.153
1576,15-12-2014,18-12-2014,First Class,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,763.28,5,0.3,-21.808
1577,22-04-2016,27-04-2016,Standard Class,Tonja Turnell,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,23.952,2,0.2,2.3952
1578,23-05-2016,27-05-2016,Standard Class,Anne Pryor,Home Office,United States,Florence,Alabama,35630,South,Office Supplies,Paper,4.98,1,0,2.4402
1579,27-02-2016,01-03-2016,First Class,Dan Lawera,Consumer,United States,New York City,New York,10011,East,Office Supplies,Appliances,170.88,3,0,49.5552
1580,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Technology,Phones,307.98,2,0,89.3142
1581,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,382.806,9,0.4,-153.1224
1582,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,41.96,2,0,2.9372
1583,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,1217.568,2,0.2,456.588
1584,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,47.04,3,0,18.3456
1585,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,6.16,2,0,2.9568
1586,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Technology,Phones,979.95,5,0,274.386
1587,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,143.7,3,0,68.976
1588,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Office Supplies,Fasteners,10.65,3,0,5.0055
1589,09-08-2015,12-08-2015,First Class,Naresj Patel,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,247.8,4,0,34.692
1590,12-05-2016,16-05-2016,Standard Class,Vivek Grady,Corporate,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Art,10.96,4,0,2.9592
1591,15-04-2016,19-04-2016,Standard Class,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,Office Supplies,Art,33.488,7,0.2,5.8604
1592,15-04-2016,19-04-2016,Standard Class,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,Office Supplies,Fasteners,8.04,5,0.2,2.9145
1593,23-06-2015,25-06-2015,Second Class,Rick Duston,Consumer,United States,Olympia,Washington,98502,West,Technology,Phones,201.568,4,0.2,22.6764
1594,19-10-2014,19-10-2014,Same Day,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,13.44,3,0,6.5856
1595,24-03-2015,27-03-2015,First Class,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,Furniture,Bookcases,359.058,3,0.3,-35.9058
1596,08-05-2017,12-05-2017,Standard Class,Maribeth Dona,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Chairs,47.992,2,0.3,-2.0568
1597,16-10-2017,18-10-2017,First Class,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,547.3,13,0,175.136
1598,19-11-2017,21-11-2017,Second Class,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Paper,16.896,4,0.2,5.28
1599,19-11-2017,21-11-2017,Second Class,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,Office Supplies,Supplies,6.672,1,0.2,0.5004
